stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,gcse_min,parent_gender
6,3,8,10,7,44,13.340667297416264,8.364459645471763,0,Man
4,5,5,3,5,47,19.82651124269451,9.138644732726824,1,Man
7,9,9,6,9,39,13.215272622690122,8.170019807154091,0,Man
4,5,3,4,2,42,14.552991366278706,6.310045144372142,0,Man
6,8,10,5,10,39,12.847714688254731,5.465645734052897,1,Woman
6,7,6,5,2,58,15.921238351062561,6.860198561438427,1,Woman
5,5,4,5,5,39,20.931963994250587,7.127340905613417,0,Man
10,7,10,9,6,33,1.4708199354396143,2.94920246339475,1,Man
5,5,7,5,5,50,12.229838828054913,8.662068425880214,0,Man
4,3,4,0,3,47,11.289961280486663,5.682779546992583,1,Woman
9,8,10,4,10,40,18.42157151819509,8.341739683193769,0,Man
3,2,2,2,6,55,18.80467970467903,9.130119954666728,1,Woman
4,5,7,4,6,39,21.02695298695831,5.239035969177348,0,Woman
6,4,6,7,9,39,4.692457777850072,2.0100004235141853,1,Man
4,4,5,5,3,44,21.769328089172955,11.108711055722415,0,Man
4,4,3,5,4,41,13.713010992570977,8.560264472965311,1,Woman
2,4,1,3,4,52,15.359266504515602,11.809254120105292,1,Woman
10,6,10,10,10,37,11.705744124524625,7.115087030682032,1,Woman
3,3,2,5,3,42,12.695758709663465,3.543440882299569,1,Woman
2,3,3,2,5,46,20.10609487814718,8.358700342537553,1,Woman
6,10,5,10,8,38,7.0916483829881996,4.70646838756152,1,Woman
5,4,6,6,5,50,12.616886743432492,7.993265029539162,1,Woman
7,6,7,7,9,38,20.228386860097423,7.369907107861421,1,Woman
5,8,-0,4,6,43,20.29884014504953,7.869744960825126,0,Woman
2,3,6,-0,1,47,15.458763842950136,4.722280822950204,0,Other
8,6,6,4,8,40,10.28399768828308,3.192641705739007,0,Woman
5,8,10,8,7,40,13.754640343107294,6.089161025342513,1,Woman
9,10,9,9,10,41,14.9162153214832,9.679712579073346,1,Woman
2,6,5,3,2,49,11.635487019223365,6.239049838160721,1,Woman
8,6,5,6,5,41,15.522842331251272,7.936796697650312,1,Woman
5,4,6,7,4,53,20.79039722237227,8.697672612139069,1,Woman
3,3,2,5,5,56,13.276171131630218,7.071669439829375,1,Woman
0,2,0,-0,0,53,22.125773539893792,8.313308999933996,1,Woman
5,7,4,1,3,48,18.644880826550335,9.347809351039007,1,Woman
2,2,0,1,3,58,15.043212561913249,7.395503836005604,1,Woman
3,6,5,7,5,49,23.24525644892692,12.08084620645659,0,Other
9,8,5,9,6,46,12.335481474200428,6.662960733082833,1,Woman
7,6,6,6,3,47,16.080145534656882,9.890332232593774,1,Woman
5,4,6,3,5,43,20.268628974600134,11.41333119786341,1,Woman
3,3,3,6,5,46,17.39760704568795,6.3105614296346015,1,Woman
5,4,6,5,5,50,11.8338133247582,6.946196271039457,1,Woman
6,4,4,5,5,47,15.08817892500789,6.973732421693227,1,Woman
6,7,4,9,8,34,16.88004265713046,7.953644507635682,1,Man
1,2,4,2,0,57,26.251369199735855,10.296609530595678,1,Man
5,2,2,7,4,35,20.780743443060132,7.993777606080071,1,Man
4,1,5,3,4,56,21.74608121207349,11.384704964396427,1,Woman
7,7,4,8,10,35,11.369565846288234,6.264078953960354,0,Woman
3,1,5,-0,2,44,14.051173309214677,6.023859968838561,1,Woman
6,7,9,10,8,32,9.229356108602143,4.051751987551425,0,Woman
10,10,8,7,9,34,11.416317678231074,7.175907196621504,1,Man
6,8,4,8,7,34,11.661834575466422,4.652339494622382,0,Woman
3,3,4,5,2,46,12.40394959493949,5.983031643534527,1,Woman
0,1,0,0,-0,59,28.20723647800685,12.460716007348084,1,Woman
8,8,6,5,5,47,10.014334306990314,4.263610932158988,1,Woman
6,4,7,6,5,40,16.39699841263385,6.312374265579844,0,Man
8,7,5,7,9,33,19.245569621092955,6.198570563247737,0,Woman
4,1,7,5,3,50,19.267623095419548,6.759089998949255,1,Woman
4,4,5,5,3,44,17.099146680635748,8.51366146430396,1,Woman
5,3,10,7,4,50,16.383710721465974,9.290786440051601,0,Man
6,6,4,5,7,34,16.43209561555148,7.984242317657239,0,Man
6,5,8,6,5,37,10.748976755865632,7.141272946117843,0,Man
6,4,8,6,5,42,12.77687110298912,3.6768860156848566,1,Woman
2,5,2,2,2,53,24.85959457525302,13.901116498315902,1,Woman
4,5,5,3,6,44,13.17117496886416,6.932631644609966,0,Man
2,3,0,5,3,55,23.891563695525313,9.252100909615207,1,Woman
10,10,10,10,10,37,1.4834249150597092,4.778049945911887,1,Woman
5,6,6,9,7,49,18.337173799208724,7.167019409944888,1,Woman
5,7,3,3,4,56,22.49110515012198,9.446722265802315,0,Man
3,5,1,4,2,55,23.203153415888547,8.602885108349739,0,Man
7,5,4,6,8,42,9.504701226249368,6.076525304424971,0,Man
4,4,5,6,2,53,21.688866574556396,7.796687616832785,0,Man
10,9,5,9,10,29,-2.211843156589808,1.6005730835751937,1,Man
3,2,3,3,3,52,25.549112240427945,11.914034707332299,0,Other
8,7,10,6,6,44,14.461203231413162,8.229155482142108,1,Woman
5,8,5,7,6,43,3.3162863934165685,4.635127741001649,0,Man
7,8,6,8,7,40,13.729841920723333,7.264706253714552,1,Woman
6,7,5,5,6,27,11.085962952044817,3.301351714618437,1,Man
10,3,10,10,10,45,6.64030940817544,7.60855417674063,1,Woman
10,10,6,8,10,37,14.431845710002063,6.1584867246808654,0,Man
5,5,5,2,7,40,7.687541459500574,5.098919301195824,0,Woman
10,8,6,10,10,37,-1.175684492132163,1.0489681226731928,0,Woman
3,1,5,1,2,53,17.414602636839973,7.572366736223042,1,Woman
4,6,4,4,6,47,9.91766933690888,7.501674537590706,1,Woman
6,3,5,7,4,51,20.493630082055695,7.389630356058555,0,Man
3,7,5,6,4,51,15.74302775678049,5.4572026468648795,1,Man
5,3,8,3,6,47,20.823734196751772,9.761421333825295,1,Woman
4,3,1,3,3,44,13.535228760161367,3.4011424252423312,0,Woman
2,1,5,1,1,48,25.847466608893818,9.822474657608852,1,Woman
5,6,9,1,5,37,14.860558096718348,6.785085932760828,1,Woman
0,4,0,0,0,53,22.49387410281143,8.776062188017915,1,Woman
5,6,3,8,7,54,18.713568843072093,7.12296375313035,0,Man
3,3,6,6,4,48,13.10248559657041,4.148658957484475,1,Woman
0,1,0,0,0,50,20.661775557641903,7.442877450794709,1,Woman
3,4,10,6,5,47,16.31638627876181,8.477458584776693,1,Woman
9,8,7,9,7,40,16.498460459261107,7.645066922073123,0,Other
6,7,4,6,7,51,17.055228330276186,10.848197073044306,1,Woman
4,3,2,0,3,49,21.24395398522781,8.768947403734543,0,Man
3,5,5,3,1,44,19.278091022495012,6.907012730834255,0,Man
4,2,6,5,5,50,24.70197973888787,10.656661880845736,1,Woman
5,7,5,5,7,41,9.003846230331353,3.933384839380298,0,Other
3,3,2,5,2,46,20.651047703149615,10.485421292992786,1,Woman
10,10,10,10,10,34,5.205719791868351,4.749470413163574,0,Woman
8,6,9,7,8,37,18.031343847806774,8.469368701528298,0,Man
7,4,10,4,7,39,9.873319708287177,4.0869274556051005,0,Man
3,1,4,4,3,48,21.875456477746724,9.647330926144695,1,Woman
1,1,0,1,0,46,23.48625222900045,8.709179943137439,1,Man
6,9,6,6,4,41,18.250810508061175,8.790203753866939,1,Woman
8,10,9,8,8,38,12.302906289681772,5.975892735738292,1,Woman
6,6,6,7,5,38,10.398825350962822,5.236254638096313,0,Woman
4,2,7,0,4,49,15.8623453956866,7.645786794785442,0,Man
8,8,6,7,5,39,6.275570862454513,3.0643073715048024,1,Man
3,4,3,4,2,48,22.331826819385785,6.935181806961434,1,Woman
6,4,8,5,4,29,10.745712232456007,1.8962082717899769,0,Woman
-0,0,1,2,0,52,19.62622807283648,8.54683992431639,1,Woman
2,0,3,0,5,53,22.182854049640184,8.985534834994368,1,Woman
3,6,4,3,3,48,20.769993021676715,6.785675113909747,0,Man
10,10,9,8,10,34,4.190626459841347,1.335955089595025,1,Man
6,5,6,9,6,43,24.099135082878398,10.684434554441578,1,Woman
3,5,4,2,4,47,9.56576864306897,9.589232693229185,1,Man
7,7,9,2,4,48,14.257890025237206,7.1511226673841906,1,Woman
5,5,5,4,3,45,19.42667988728258,4.688986068765582,1,Woman
9,10,10,10,10,28,5.901042569078793,5.04108453080874,0,Woman
5,9,6,7,6,45,9.961860608715572,6.623965473106947,1,Woman
3,4,5,2,-0,48,20.248319095430737,5.650833978173072,1,Woman
10,5,10,5,7,29,1.0252968074689726,2.5246957187512926,0,Woman
3,6,4,1,3,51,13.304603803492297,6.683394758293711,0,Man
5,5,0,4,6,37,7.775821072059053,4.486317090637287,1,Man
4,3,5,6,8,37,16.45058222540708,8.31628095724646,0,Other
10,8,8,9,10,35,2.369726720510778,0.07380208219515971,0,Woman
9,8,5,9,4,39,21.36481030174472,11.058707886136258,1,Woman
7,6,6,7,7,47,20.948234049307352,7.527579458922872,1,Woman
0,0,3,0,0,56,29.946022629620803,12.482527081029282,1,Woman
8,6,6,10,7,48,17.026283069619403,10.323340231810816,0,Man
8,9,6,6,7,31,16.686115390442975,4.030033637484124,0,Woman
7,4,9,6,5,39,9.053112668455235,6.323150810426024,0,Man
2,6,4,2,1,51,19.11026448145072,9.264202668887487,0,Other
5,1,7,5,5,53,21.28802896394815,11.356905106368302,1,Woman
6,3,3,6,3,45,13.490815838188766,7.4159219205759195,1,Woman
4,4,5,7,6,37,9.60019888713353,4.161401323027388,0,Man
6,7,3,4,4,39,18.101933251657975,9.599607495088307,1,Woman
0,0,5,-0,0,55,30.560700744173182,13.124542030847191,1,Woman
4,4,8,4,5,30,7.548231956790222,1.184798914895831,1,Man
7,6,4,5,5,41,16.77959998329432,6.5996367257162145,1,Woman
5,0,5,4,2,50,27.739952040416085,11.702328124670656,1,Woman
4,1,7,3,3,43,13.002513776705408,4.9410996843669945,0,Other
2,3,1,-0,1,49,22.83653330539399,6.976998995044981,1,Woman
10,8,9,10,10,24,5.914012991252637,5.049196710668689,0,Woman
10,6,8,7,9,38,11.454581594192366,6.0363409502019625,0,Woman
6,6,6,3,10,52,20.30871803044174,12.860768597042645,1,Man
5,4,2,7,6,40,13.671484136517172,2.5964698872217955,1,Man
3,3,1,5,5,47,17.59611018714251,7.616080552410774,0,Man
3,1,5,5,3,39,11.170326054505296,2.347680129401784,1,Woman
4,1,5,3,3,33,7.120629572908235,5.435196810878238,0,Woman
8,5,7,6,8,45,11.081354425331854,8.339471005600819,1,Woman
7,5,7,2,6,50,22.3681626613658,6.7139700791187265,1,Woman
4,9,4,4,1,45,16.67642402083056,10.88573405149792,0,Man
4,2,5,4,5,48,18.80526651470374,8.151082425627978,1,Woman
8,9,7,8,7,45,12.132010534809408,7.97810985054782,1,Woman
9,7,8,7,9,31,5.454031178315194,2.6184376307574917,0,Man
4,4,7,2,2,56,16.34153322628942,7.449128752014296,1,Man
4,5,2,0,2,46,20.124608083268477,11.895983758715616,1,Man
7,9,7,6,7,38,8.705783387064193,5.330270101135765,0,Woman
3,2,5,4,5,51,17.834862851891174,7.6035521536150945,1,Woman
4,3,4,6,3,53,12.450926911118472,5.886770270516313,1,Woman
4,3,4,0,3,49,15.277362127127676,10.62238573607301,1,Woman
5,7,8,7,7,40,13.808172202753015,6.377782221870927,1,Other
1,3,4,0,1,46,19.896973602332327,8.613599613936142,1,Woman
1,4,-0,3,5,51,20.295373173788455,9.251965057221978,1,Woman
7,6,7,6,7,43,9.518477856446351,6.532186600656966,1,Woman
3,-0,3,4,3,55,25.353657700486544,10.49259328286049,1,Woman
5,8,3,6,6,39,11.636521411539274,6.65579178739218,0,Other
10,9,10,9,10,39,9.48156350791442,6.341652216916563,1,Woman
7,3,8,5,7,39,13.329946527120027,3.7168392627859337,0,Woman
7,6,5,7,7,44,8.948575602759767,4.650642155181868,0,Man
9,8,8,10,9,35,7.317671368324057,2.6427004925236606,0,Woman
0,4,0,1,2,54,12.585213729747768,4.064774740847496,1,Man
8,5,8,9,9,34,7.7218123589623335,7.124852906744471,0,Woman
4,7,1,3,2,42,12.105312953625475,6.392527059700267,1,Woman
9,6,8,3,5,43,15.236267173666315,8.181694294159755,1,Woman
6,5,9,2,7,40,10.645661476384223,3.1561442322122586,1,Woman
0,0,-0,1,0,53,24.576310651879847,6.0834524883708205,0,Man
6,2,2,2,4,58,20.524313519319442,7.623085307659737,1,Man
6,9,9,5,7,44,18.71635261963575,10.23034296943599,1,Woman
5,1,4,5,2,42,14.038116215360276,3.165720414186466,1,Woman
1,3,5,0,4,50,14.77058911263559,8.443093039070128,1,Woman
10,10,10,10,10,34,1.8189664513517574,2.97393554288994,0,Woman
9,5,5,7,5,26,9.603648276323977,3.483170804525334,0,Woman
6,7,8,6,6,37,13.850123289360768,6.074913198627453,0,Woman
4,3,6,3,6,48,15.259697283531613,6.527398174256285,1,Woman
7,6,5,4,5,45,13.975920668143804,9.003430368255344,1,Woman
3,6,2,5,4,42,16.695404565521496,6.5199059847922785,1,Woman
5,8,6,6,8,43,11.02339145149429,4.208402812550605,1,Woman
5,5,7,3,5,50,8.944684852403569,6.167637262199175,0,Other
-0,0,2,1,0,43,18.538058731327464,5.600533953753199,1,Woman
6,6,8,6,4,37,12.130262870845367,6.846957127348086,0,Man
7,5,6,10,9,45,4.004595697304135,2.424105352674937,0,Man
5,1,8,5,5,35,20.30498272852246,6.565447376854437,0,Man
6,4,4,8,6,48,18.76064835217828,9.395499844080822,0,Man
2,0,1,0,1,54,19.105572393803744,9.499624899326996,0,Man
5,5,5,6,6,43,-0.011506483560527414,0.9320196554319953,1,Man
6,4,6,7,6,33,14.426736773606306,7.517188553039766,1,Woman
4,2,3,5,5,55,12.337173774406903,9.301665815048377,1,Woman
5,5,6,4,5,42,6.697243987561359,2.5367388529699646,1,Woman
4,5,5,6,5,48,23.511676254878424,11.20482004972851,1,Woman
2,2,2,1,2,45,14.49106605353015,5.31725665433833,1,Woman
4,1,3,6,5,51,12.746909221286998,8.445435077114123,1,Woman
-0,1,3,0,1,50,27.460513662588212,12.412107226276028,1,Woman
0,0,0,0,0,53,24.0407412443069,7.62508717828392,1,Woman
5,4,4,6,4,46,15.226240059158886,9.282105698844124,0,Man
3,2,4,1,1,40,21.196676996538088,9.221951050841575,0,Man
3,2,3,2,5,47,12.37938290884427,6.512707261228033,1,Woman
7,6,-0,5,8,51,20.090316802291166,9.079759210075364,0,Man
0,-0,0,0,1,45,19.05170093196322,9.993862020951205,1,Woman
9,8,7,6,9,47,20.388536453065043,11.10778915090801,1,Woman
6,7,9,5,6,46,16.69560883309113,7.514984671219499,0,Man
3,5,3,2,4,36,15.426975841568519,7.093042570287626,1,Woman
1,5,7,1,2,50,27.49966111610091,9.399604066903375,1,Woman
4,6,7,6,4,41,10.624770400046437,3.793606508180571,1,Woman
10,10,5,10,9,35,10.306958382472676,4.071431607905442,0,Woman
6,8,4,3,7,44,10.99793064643076,5.175482062213957,1,Woman
5,8,7,8,10,41,11.723422947567727,8.324449880526815,1,Woman
2,3,5,7,3,37,14.244217806114131,5.334809028174805,0,Woman
4,3,4,6,2,46,14.543462360979355,6.034540620782873,1,Woman
8,6,10,7,6,34,12.480646984699822,4.461054708263911,0,Woman
9,7,7,6,8,57,19.22031635233954,9.067390287037956,1,Woman
5,4,3,6,3,41,16.55436832432677,9.85265420589399,1,Woman
6,7,7,10,7,48,10.628707852788525,9.056558590408127,1,Woman
6,4,5,3,2,46,11.392611847447156,4.263487259474638,0,Man
8,8,8,9,10,42,11.93962790741874,8.601831228161663,0,Man
2,4,2,5,3,45,13.059826276316553,8.3904921782924209,1,Woman
6,5,5,8,1,33,10.034134314996098,4.599679563358898,1,Man
8,5,10,6,6,48,15.845571492041543,7.170623736656609,1,Woman
5,7,6,6,5,51,17.836506938502964,8.038165642181745,1,Woman
9,10,8,9,9,36,4.860885658955368,4.728581724541722,1,Woman
2,0,5,5,0,46,14.724886169797282,4.2382327013537004,0,Woman
1,2,3,5,4,44,10.253208885331253,4.302210304388358,0,Woman
4,4,3,7,4,41,14.434384980377484,6.377894590950419,1,Woman
7,6,3,7,10,49,24.088246108948468,11.139933468767715,1,Woman
10,10,10,9,9,34,6.91986138931178,7.9445526359005365,1,Woman
4,1,4,5,4,52,19.59903363268844,9.703358141610387,1,Woman
1,2,3,0,4,59,25.045881266762326,9.992916308924773,1,Woman
10,8,10,10,10,22,3.233698043942697,1.5314641771561002,0,Woman
5,4,4,5,6,42,15.141110916093876,7.228801989769684,1,Woman
2,3,5,1,3,54,18.27382385511327,8.490399106507633,1,Woman
0,4,4,3,-0,49,21.53250035855401,6.5686837203022534,0,Man
3,3,3,2,-0,50,20.00737937970042,7.393692401342224,1,Woman
2,1,6,3,1,46,18.756990929579313,6.735654510332993,1,Woman
8,8,10,10,9,32,11.517488931362365,6.91561610824669,0,Man
5,6,5,3,4,50,17.62428712207502,9.239489381778409,1,Woman
5,4,7,7,5,44,22.188013009530533,8.909010324187847,0,Man
3,3,1,4,2,50,12.801904558204862,6.46475702453908,0,Man
3,1,5,5,4,58,20.76172472372545,13.455906257951185,1,Woman
3,5,2,3,2,49,15.53544537038648,5.342129196296982,0,Woman
6,8,10,2,6,50,20.619572707381817,7.323986273387615,1,Man
8,8,8,9,9,39,9.538544748119289,6.151782568688871,1,Woman
3,1,1,4,3,43,14.058370918731082,5.774692827111867,0,Man
6,4,4,6,4,42,14.671782625063779,4.592351292843855,1,Woman
9,8,10,8,8,37,9.491769219019574,6.0616900569795185,0,Man
5,4,3,7,5,45,12.196350972649714,8.90013906819936,0,Man
3,0,1,2,2,44,15.738654712799493,6.21509136404813,1,Woman
6,4,4,3,9,47,13.905605067912669,5.29742899751114,1,Woman
7,6,8,9,7,51,18.604937166745614,9.73520501970955,1,Man
5,5,4,8,9,54,24.9622559009624,11.330639495019993,1,Man
8,7,5,10,10,34,13.978386390476,7.902675349385801,0,Woman
6,5,6,3,9,49,20.751385029483473,8.352616071119325,1,Woman
2,3,1,4,2,41,18.387822601634078,7.961941439068046,1,Woman
3,0,2,3,3,48,15.942890392312663,9.001656463645954,1,Woman
3,3,8,2,2,49,15.617846087090827,5.94154598632134,1,Woman
2,2,3,0,2,41,24.2916599459884,11.260188333162674,1,Woman
8,10,4,10,10,37,8.57828900175812,3.163233594250455,0,Woman
5,3,3,2,4,40,10.373806242912567,4.386665468820636,0,Man
4,5,-0,4,4,51,10.142808030105872,5.06726061205805,1,Woman
4,5,9,4,5,51,22.708867043695992,12.502377012418265,1,Man
8,3,9,8,10,34,10.25232663524549,4.296924899982579,0,Woman
3,1,4,2,2,43,14.71035661955219,5.567847511126175,0,Other
5,7,9,6,7,50,18.728407423656403,10.049461551208466,1,Woman
2,3,2,4,5,43,7.15578483994619,3.8103740085985542,0,Man
10,10,10,10,10,32,6.827545935039559,2.7236445714170996,0,Woman
3,3,5,6,5,39,11.83347475733649,3.6306583110703876,0,Woman
7,2,4,8,6,47,14.701818709576276,5.714983463757556,1,Woman
6,6,2,7,6,44,13.884236766145186,5.28005196884914,0,Woman
0,1,0,0,0,49,29.61752875502451,12.783966746659589,1,Woman
4,1,7,8,3,46,11.520277015676438,2.021653046767253,0,Man
0,1,4,3,-0,52,24.14787831593382,8.779801798458905,1,Woman
6,3,3,6,7,39,16.67185005833415,6.987453487461227,0,Other
4,4,4,2,2,39,14.97948811537417,5.394471348931345,0,Woman
3,7,2,5,3,43,10.654908458145215,3.891129901258908,1,Woman
4,0,9,4,4,46,15.440024959306582,6.589498395336215,1,Woman
4,3,3,4,4,53,23.077007589605202,10.343869409934355,1,Woman
4,4,7,7,8,42,23.724325184997305,10.928753222962722,1,Woman
6,3,7,5,8,30,6.303043284934905,2.628720081825783,1,Woman
0,0,5,0,0,51,23.474613020158323,10.04055037250936,1,Man
4,7,3,4,5,40,16.611168175460524,4.300658727203134,1,Woman
10,10,8,9,10,34,9.897832869600315,7.103530923253773,1,Woman
6,8,5,9,8,44,10.158247835239209,8.706388403418801,0,Man
5,3,7,4,5,42,16.048595885097857,4.9982275389648265,0,Man
7,6,7,8,5,45,18.544665452827026,10.526945202136059,1,Woman
7,4,10,7,7,32,6.022559865661886,5.005831578557893,1,Woman
6,4,1,3,4,44,11.733930754018036,2.459344957512277,1,Woman
7,7,8,9,8,37,9.383834849112418,4.831280965292059,1,Woman
10,8,10,10,10,23,3.8492422795676617,-0.11742960055733409,0,Woman
5,5,5,2,5,45,13.5230159374486,10.086635581885457,1,Woman
5,5,3,-0,4,47,19.62287816128957,7.316839481578166,0,Man
0,2,3,0,0,52,19.46689863885252,12.996393141237409,1,Woman
10,4,9,6,6,34,8.699279339194877,6.179220468489229,1,Man
3,4,7,3,4,42,20.979220348001082,8.279794941036343,1,Woman
6,6,6,5,6,39,4.091650185634309,3.6773263336477706,0,Man
7,8,4,5,6,47,12.679193212781303,10.404478725857626,1,Woman
10,10,9,10,10,28,7.551176634192007,2.757987068538524,1,Man
6,5,9,5,7,41,17.02585797048483,6.6488142633144225,0,Man
5,5,9,4,3,31,16.064002175889584,4.643296042622831,0,Woman
4,6,5,3,6,49,18.263186681674526,11.095741983430491,1,Woman
5,5,5,7,5,46,18.14896038948036,7.638474563056227,1,Woman
3,3,3,4,1,46,16.110782016128763,6.701788856005519,1,Woman
6,7,6,8,6,39,12.338553749779306,7.834168281149812,1,Woman
4,8,6,4,3,36,13.96930892275649,6.64004735245348,1,Woman
10,9,10,10,9,33,11.560475179687165,4.907987875637712,1,Woman
7,6,9,9,10,47,17.62504214589478,10.724969032758551,1,Woman
9,9,3,8,8,32,8.328973851984244,6.164623652284535,1,Man
6,6,6,3,6,48,23.51204614214575,15.528705234979379,1,Man
8,10,4,6,9,39,13.544069465914879,4.719483873767405,1,Woman
10,9,7,10,8,37,1.804415332917845,3.5152280204453206,1,Man
5,5,7,6,8,35,18.13004922046509,7.449004600293097,0,Man
5,7,6,6,6,41,15.288962116722862,10.95082405436365,1,Woman
2,5,2,4,4,48,17.531850921021967,9.9151394123476,0,Man
6,2,4,3,5,49,12.650638447718816,5.480343493436747,1,Woman
5,4,3,6,4,39,15.496366008872618,7.236937370694355,1,Woman
5,5,6,4,4,38,16.795993211428854,4.397231753094404,0,Woman
10,9,8,8,10,39,9.741421188055252,7.446100750075396,1,Woman
3,1,4,7,5,50,19.139790262422416,13.072793109867344,1,Woman
7,3,7,2,1,44,18.245352696412958,8.314167531527483,1,Woman
2,3,2,2,2,52,16.96175625108475,8.42413212667103,1,Woman
5,6,2,5,3,53,27.252750219258715,9.800342334935387,1,Woman
4,5,6,4,6,42,14.831160201253057,5.187942967423769,1,Woman
10,10,9,10,8,36,10.665719242383066,5.025446457274826,1,Woman
2,5,2,2,1,55,24.345409657247444,10.911502573643723,1,Woman
7,10,8,6,8,42,13.640813665494052,8.216677951409991,1,Woman
4,6,6,6,6,44,15.198740290180677,4.807770900240892,0,Man
1,2,-0,6,2,39,17.561866540317443,7.6385013702205296,1,Woman
6,3,4,5,4,43,15.831846281250929,8.476588623597605,1,Woman
4,5,3,5,7,37,9.857792602953342,3.143068457423701,1,Man
3,2,2,7,6,43,20.239217310521067,6.900809179410823,1,Woman
8,4,6,6,9,30,6.079557435810829,3.425163214032188,0,Woman
0,0,0,0,0,58,34.32710682200438,14.70915653834622,1,Man
3,2,4,5,4,45,15.168676656031298,7.542496055404305,0,Man
0,2,3,6,2,45,15.696210732144099,7.349565774744126,1,Woman
9,7,7,7,7,46,10.679614429605419,6.106469066789966,0,Man
5,6,4,3,2,49,19.873669710599906,8.54506814506953,1,Woman
6,4,6,4,5,33,12.600200637836156,2.370897384277522,0,Woman
8,10,6,10,9,38,12.177696402100043,10.906348887788965,1,Woman
5,5,5,8,9,34,9.271983612626748,4.285637902527659,1,Man
9,7,10,7,10,38,6.890612147127991,3.5945409720431707,0,Woman
1,2,-0,1,1,60,26.293649743829956,8.93129915723446,1,Man
7,4,10,5,4,38,17.737637435566928,4.044018571257292,1,Woman
0,0,1,0,1,54,15.224284962803507,8.18612019372382,1,Man
9,10,7,9,10,46,15.839222835979887,9.684160272218373,1,Woman
4,6,4,2,3,50,24.05793125716209,8.473079955049055,1,Woman
0,1,0,-0,0,51,24.80606292294568,6.341854560319763,1,Man
3,7,3,7,5,40,21.286796591561377,11.460949847688912,1,Man
2,5,1,0,4,49,18.711008505762212,4.762786397594232,1,Woman
4,4,1,3,5,46,15.713672827429814,9.983188695308945,0,Man
9,10,10,8,10,36,10.112122703841292,6.940694606105013,0,Man
6,10,9,7,8,40,4.246864047673249,3.0434995420969138,1,Woman
2,5,4,2,3,53,14.050813565137659,7.6529025620959565,1,Woman
-0,-0,6,0,0,47,20.593467350077525,8.470143129178144,1,Woman
6,9,8,6,6,47,14.642628058516419,8.004066233599238,0,Man
3,4,1,4,4,34,11.626949183722889,9.693688026022432,1,Woman
5,4,9,3,5,42,12.838255804872063,5.935219492396692,0,Man
8,6,6,7,6,39,11.915352122230004,6.328596826253582,1,Woman
10,8,10,9,10,38,6.6695474351804975,4.325831445202171,0,Woman
2,2,0,0,1,47,11.179555146012994,5.183194080550336,1,Woman
2,2,4,4,3,49,12.63974033508573,3.1307878387040655,0,Man
